date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,product sales,shipping credits,gift wrap credits,promotional rebates,sales tax collected,selling fees,fba fees,other transaction fees,other,total
"Dec 13, 2015 5:27:32 PM PST",6019772441,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-4.32,-4.32
"Dec 13, 2015 5:31:49 PM PST",6019772441,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-9.3,-9.3
"Dec 13, 2015 5:32:50 PM PST",6019772441,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-14.58,-14.58
"Dec 13, 2015 5:36:57 PM PST",6019772441,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-5.73,-5.73
"Dec 13, 2015 5:42:49 PM PST",6019772441,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-3.35,-3.35
"Dec 13, 2015 11:54:46 PM PST",6019772441,Order,107-0157024-5460223,Q3-53YE-UZ4W,Apple Watch 38mm Aluminum Case Sport with White Sport Band,1,amazon.com,Amazon,FAIRBURN,GA,30213-1865,336.89,0,0,0,0,-33.95,0,0,0,302.94
"Dec 15, 2015 3:12:38 PM PST",6019772441,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-5.07,-5.07
"Dec 15, 2015 4:36:49 PM PST",6019772441,Order,106-3771536-1273034,48-9S5T-XPAL,"Apple MGL12LL/A  iPad Air 2 (Space Gray) - (1.5 GHz Processor, 2 GB DDR2 RAM, 16GB HDD, Apple IOS 8)",1,amazon.com,Amazon,SAGAMORE HILLS,OHIO,44067-1081,437.89,0,0,0,0,-26.27,0,0,0,411.62
"Dec 16, 2015 2:25:16 PM PST",6019772441,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-8.62,-8.62
"Dec 16, 2015 2:28:21 PM PST",6019772441,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-14.28,-14.28
"Dec 16, 2015 2:48:08 PM PST",6019772441,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-23.14,-23.14
"Dec 16, 2015 2:48:51 PM PST",6019772441,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-8.41,-8.41
"Dec 16, 2015 2:49:23 PM PST",6019772441,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-14.98,-14.98
"Dec 16, 2015 3:08:15 PM PST",6019772441,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-13.86,-13.86
"Dec 16, 2015 3:09:09 PM PST",6019772441,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-17.24,-17.24
"Dec 16, 2015 3:10:34 PM PST",6019772441,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-17.5,-17.5
"Dec 16, 2015 7:21:10 PM PST",6019772441,Refund,114-5701411-2776261,M9-BEOG-M79A,"Microsoft Surface Pro 3 Tablet (12-Inch, 128 GB, Intel Core i5, Windows 10)",1,amazon.com,Amazon,Hockessin,DE,19707,-949.99,0,0,0,0,52,0,0.99,0,-897
"Dec 17, 2015 4:38:13 AM PST",6019772441,Adjustment,108-4882755-3235451,BQ-SI0R-BZO7,FBA Inventory Reimbursement - Customer Service Issue,1,,,,,,0,0,0,0,0,0,0,0,214.77,214.77
"Dec 17, 2015 10:16:45 AM PST",6019772441,Order,112-4111022-0925818,NC-ZVX2-LX2M,Asus X205TA-HATM0103 11.6 inch Notebook 2GB RAM 32GB,1,amazon.com,Amazon,DECATUR,GA,30030-4310,187.89,0,0,0,0,-11.27,-4.41,0,0,172.21
"Dec 17, 2015 1:09:51 PM PST",6019772441,Order,108-0620694-5636240,8D-IJRV-T9TU,"HP 23-r110 23-Inch All-in-One Desktop (Intel Pentium, 4 GB RAM, 1 TB HDD)",1,amazon.com,Amazon,LOWELL,MA,01854-1040,567.16,31.53,0,0,0,-34.03,-44.97,0,0,519.69
"Dec 17, 2015 2:38:37 PM PST",6019772441,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-32.29,-32.29
"Dec 17, 2015 2:40:13 PM PST",6019772441,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-13.86,-13.86
"Dec 17, 2015 2:40:59 PM PST",6019772441,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-5.83,-5.83
"Dec 17, 2015 2:54:44 PM PST",6019772441,Order,105-9261949-0558661,48-9S5T-XPAL,"Apple MGL12LL/A  iPad Air 2 (Space Gray) - (1.5 GHz Processor, 2 GB DDR2 RAM, 16GB HDD, Apple IOS 8)",1,amazon.com,Amazon,WOODSTOCK,VIRGINIA,22664-2210,437.89,0,0,0,0,-26.27,0,0,0,411.62
"Dec 17, 2015 4:09:36 PM PST",6019772441,Order,114-8144525-1647446,60-SI8L-QOB8,Apple iPad Air 2 MH0W2LL/A 16GB Wi-Fi Gold,1,amazon.com,Amazon,NORTHPORT,NY,11768-2014,453.98,0,0,0,0,-27.24,0,0,0,426.74
"Dec 17, 2015 6:40:32 PM PST",6019772441,Order,106-8663203-0261041,60-SI8L-QOB8,Apple iPad Air 2 MH0W2LL/A 16GB Wi-Fi Gold,1,amazon.com,Amazon,Morgantown,WV,26505,469.48,0,0,0,0,-28.17,0,0,0,441.31
"Dec 18, 2015 9:34:01 AM PST",6019772441,Order,104-3184357-2420219,NC-ZVX2-LX2M,Asus X205TA-HATM0103 11.6 inch Notebook 2GB RAM 32GB,1,amazon.com,Amazon,LINCOLN,CA,95648-3247,187.91,0,0,0,0,-11.27,-4.41,0,0,172.23
"Dec 18, 2015 2:27:56 PM PST",6019772441,Order,103-8638662-1159464,H5-N02C-AJ2I,Apple Watch Sport 38mm Gold Aluminum Case with Antique White Sport Band,1,amazon.com,Amazon,ROUND ROCK,TX,78681-4089,348.99,0,0,0,0,-34.92,0,0,0,314.07
"Dec 19, 2015 1:03:31 PM PST",6019772441,Order,108-6186731-9733013,J4-JZFO-6PSU,Apple Watch 38mm Silver Aluminum Case Pink Sport Band,1,amazon.com,Amazon,Wilmington,NC,28412-7910,345.03,0,0,0,0,-34.6,0,0,0,310.43
"Dec 19, 2015 3:27:58 PM PST",6019772441,Order,115-4029675-5423445,CW-MSE4-VBSO,Apple Watch Sport 38mm Rose Gold Aluminum Case with Lavender Sport Band,1,amazon.com,Amazon,Montpelier,va,23192,338.02,22.49,0,0,0,-34.04,-22.49,0,0,303.98
"Dec 19, 2015 7:41:46 PM PST",6019772441,Order,105-0840122-1561021,P7-RDFO-YHVA,Apple Watch 38mm Aluminum Case Sport with Black Sport Band,1,amazon.com,Amazon,KAPOLEI,HI,96707-2969,332.99,31.99,0,0,0,-33.64,-31.99,0,0,299.35
"Dec 20, 2015 9:06:50 AM PST",6019772441,Adjustment,108-4882755-3235451,BQ-SI0R-BZO7,FBA Inventory Reimbursement - Customer Service Issue,1,,,,,,0,0,0,0,0,0,0,0,214.77,214.77
"Dec 20, 2015 7:42:02 PM PST",6019772441,Order,106-1851920-8964268,JE-KO0J-TJQ3,"Dell Inspiron i3552-5240BLK 15.6 Inch Laptop (Intel Pentium, 4 GB RAM, 500 GB HDD)",1,amazon.com,Amazon,Centreville,VA,20120-4105,352,17.57,0,0,0,-21.12,-25.55,0,0,322.9
"Dec 21, 2015 10:28:42 AM PST",6019772441,Order,002-2129065-6650650,99-46Y2-PRWI,"Dell Inspiron 11 3000 Series 2-in-1  11.6 Inch Laptop (Intel Pentium N3540, 4 GB RAM, 500 GB HDD, Silver) Integrated Intel HD Graphics",1,amazon.com,Amazon,Wakefield,RI,2879,373.79,15.45,0,0,0,-22.43,-15.45,0,0,351.36
"Dec 21, 2015 2:11:27 PM PST",6019772441,Order,102-8008836-9862649,99-46Y2-PRWI,"Dell Inspiron 11 3000 Series 2-in-1  11.6 Inch Laptop (Intel Pentium N3540, 4 GB RAM, 500 GB HDD, Silver) Integrated Intel HD Graphics",1,amazon.com,Amazon,JOHNSON CITY,NY,13790,373.79,0,0,0,0,-22.43,0,0,0,351.36
"Dec 21, 2015 4:00:21 PM PST",6028085821,Order,111-3345308-0306663,99-46Y2-PRWI,"Dell Inspiron 11 3000 Series 2-in-1  11.6 Inch Laptop (Intel Pentium N3540, 4 GB RAM, 500 GB HDD, Silver) Integrated Intel HD Graphics",1,amazon.com,Amazon,WEST SENECA,NY,14224-4122,373.79,0,0,0,0,-22.43,0,0,0,351.36
"Dec 21, 2015 7:48:35 PM PST",6028085821,Order,110-1191994-0572264,99-46Y2-PRWI,"Dell Inspiron 11 3000 Series 2-in-1  11.6 Inch Laptop (Intel Pentium N3540, 4 GB RAM, 500 GB HDD, Silver) Integrated Intel HD Graphics",1,amazon.com,Amazon,FORT COLLINS,COLORADO,80525-5534,373.79,26.95,0,0,0,-22.43,-26.95,0,0,351.36
"Dec 22, 2015 1:44:15 PM PST",6028085821,Order,103-7878030-9530639,N9-I6QB-2B30,"Apple iPad Air 2 MH312LL/A (128GB, Wi-Fi + Cellular, Space Gray) NEWEST VERSION",1,amazon.com,Amazon,VISTA,CA,92083-7125,822.98,12.67,0,0,0,-49.38,-12.67,0,0,773.6
"Dec 22, 2015 3:12:49 PM PST",6028085821,Order,115-3136212-9029855,NC-XEH9-LX6R,"DELL i5558-2147BLK Windows 10 Laptop Intel Core i3-5015U Processor 2.1GHz 15.6"" 6GB 1TB HD Windows 10 home 64Bit",1,amazon.com,Amazon,OAKLAND GARDENS,NEW YORK,11364-3044,402.97,7.99,0,0,0,-24.18,-16.36,0,0,370.42
"Dec 22, 2015 6:15:27 PM PST",6028085821,Order,110-1583577-1281067,JE-KO0J-TJQ3,"Dell Inspiron i3552-5240BLK 15.6 Inch Laptop (Intel Pentium, 4 GB RAM, 500 GB HDD)",1,amazon.com,Amazon,WAUPUN,WI,53963-8711,336.98,0,0,0,0,-20.22,-7.98,0,0,308.78
"Dec 22, 2015 10:00:58 PM PST",6028085821,Order,111-7257979-4738622,7W-MT3E-38Z6,"Apple MH332LL/A iPad Air 2 9.7-Inch (128GB, Tri-Core Apple A8X CPU with M8 Chip, Wi-Fi + Cellular)",1,amazon.com,Amazon,HAGERSTOWN,MD,21742-4066,793.01,0,0,0,0,-47.58,0,0,0,745.43
"Dec 23, 2015 1:14:21 AM PST",6028085821,Order,104-2211959-3994614,8D-IJRV-T9TU,"HP 23-r110 23-Inch All-in-One Desktop (Intel Pentium, 4 GB RAM, 1 TB HDD)",1,amazon.com,Amazon,WINTER HAVEN,FL,33884-1586,486,0,0,0,0,-29.16,-13.44,0,0,443.4
"Dec 23, 2015 3:00:28 AM PST",6028085821,Transfer,,,"To your account ending in: 2484, Federal ACH Trace ID: 091000012149269",,,,,,,0,0,0,0,0,0,0,0,-5771.48,-5771.48
"Dec 23, 2015 6:36:45 PM PST",6028085821,FBA Inventory Fee,,,FBA Removal Order: Return Fee,,,,,,,0,0,0,0,0,0,0,0,-0.5,-0.5
"Dec 23, 2015 6:41:46 PM PST",6028085821,Order,105-2319680-6316202,NC-XEH9-LX6R,"DELL i5558-2147BLK Windows 10 Laptop Intel Core i3-5015U Processor 2.1GHz 15.6"" 6GB 1TB HD Windows 10 home 64Bit",1,amazon.com,Amazon,College Station,TX,77840,402.97,0,0,0,0,-24.18,-8.37,0,0,370.42
